Company,TypeName,Inches,ScreenResolution,Cpu,Gpu,OpSys,TouchScreen,Ips,X_res,Y_res,ppi,Dedicated_Gpu,Ram_GB,Weight_kg,SSD,HHD,Storage_Type,Total_Storage_GB,Storage_Category,Price
Lenovo,Lenovo ThinkPad T14 Gen 3,14,1920 x 1200,Intel Core i7-1260P,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,161.73,0,16,1.21,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
Lenovo,Lenovo ThinkPad E14 Gen 5,14,1920 x 1200,Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,16,1.41,2000,0,SSD Only,2000,High (1-2TB),1708.8
Lenovo,Lenovo ThinkPad E14 Gen 5,14,1920 x 1200,Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,16,1.41,1000,0,SSD Only,1000,Standard (512GB-1TB),1508.8
Lenovo,Lenovo ThinkPad E14 Gen 5,14,1920 x 1200,Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,12,1.41,2000,0,SSD Only,2000,High (1-2TB),1628.8
Lenovo,Lenovo IdeaPad 3i,15.6,Full HD (1080p),Intel Core i3-1115G4,Intel UHD Graphics Xe G4 (48EU),Windows,1,1,1920,1080,141.21,0,8,1.65,512,0,SSD Only,512,Standard (512GB-1TB),1199.2
Lenovo,Lenovo IdeaPad 3i,15.6,Full HD (1080p),Intel Core i3-1115G4,Intel UHD Graphics Xe G4 (48EU),Windows,1,1,1920,1080,141.21,0,40,1.65,4000,0,SSD Only,4000,Very High (> 2TB),2536.8
Lenovo,Lenovo IdeaPad 3i,15.6,Full HD (1080p),Intel Core i3-1115G4,Intel UHD Graphics Xe G4 (48EU),Windows,1,1,1920,1080,141.21,0,12,1.65,512,0,SSD Only,512,Standard (512GB-1TB),1279.2
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,8,1.55,256,0,SSD Only,256,Basic (256-512GB),1148
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,40,1.55,1000,0,SSD Only,1000,Standard (512GB-1TB),1936.8
HP,HP ZBook X G1i,16,1920 x 1200,Intel Core Ultra 9 285H,NVIDIA RTX PRO 2000 Blackwell,Windows,1,1,1920,1200,141.51,1,64,2.04,1000,0,SSD Only,1000,Standard (512GB-1TB),2628.8
HP,HP ZBook X G1i,16,2560 x 1600,Intel Core Ultra 7 255H,NVIDIA RTX PRO 1000 Blackwell,Windows,1,1,2560,1600,188.68,1,32,2.04,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-12450H,"NVIDIA GeForce RTX 3050 (Laptop, 75W)",Windows,1,1,1920,1080,141.21,1,8,2.29,1000,0,SSD Only,1000,Standard (512GB-1TB),1496.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-12450H,"NVIDIA GeForce RTX 3050 (Laptop, 75W)",Windows,1,1,1920,1080,141.21,1,32,2.29,512,0,SSD Only,512,Standard (512GB-1TB),1879.2
Dell,Dell 16 Premium,16.3,3840 x 2400,Intel Core Ultra 7 255H,NVIDIA GeForce RTX 5050 (Laptop),Windows,0,0,3840,2400,277.81,1,32,2.07,2000,0,SSD Only,2000,High (1-2TB),2297.8
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.65,2000,0,SSD Only,2000,High (1-2TB),1656.8
Dell,Dell Latitude 15 5550,15.6,Full HD (1080p),Intel Core Ultra 5 125U,Intel Graphics (4-Cores),Windows,1,1,1920,1080,141.21,0,16,1.62,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Dell,Dell Latitude 14 5430 Rugged,14,Full HD (1080p),Intel Core i7-1185G7,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,157.35,0,16,1.97,1000,0,SSD Only,1000,Standard (512GB-1TB),1508.8
Dell,Dell Latitude 14 5430,14,Full HD (1080p),Intel Core i7-1185G7,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,157.35,0,128,1.36,512,0,SSD Only,512,Standard (512GB-1TB),3651.2
Dell,Dell Inspiron 16 Plus 7640,16,2560 x 1600,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,2560,1600,188.68,1,64,1.9,4000,0,SSD Only,4000,Very High (> 2TB),3328.8
Dell,Dell Inspiron 16 Plus 7640,16,2560 x 1600,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,2560,1600,188.68,1,64,1.9,2000,0,SSD Only,2000,High (1-2TB),2928.8
Dell,Dell Inspiron 15 3535,15.6,Full HD (1080p),AMD Ryzen 5 7530U,"AMD Radeon RX Vega 7 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,16,1.66,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,64,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),2416.8
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,32,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,12,1.65,512,0,SSD Only,512,Standard (512GB-1TB),1279.2
Dell,Dell Inspiron 15 3535,15.6,"HD (720p, 768p, 900p)",AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,0,0,1280,720,94.14,1,16,1.66,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,8,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),1296.8
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,64,1.65,4000,0,SSD Only,4000,Very High (> 2TB),3016.8
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,64,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),2416.8
Dell,Dell Inspiron 14 7440,14,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,161.73,0,16,1.71,1000,0,SSD Only,1000,Standard (512GB-1TB),1508.8
Dell,Dell 16,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,32,1.88,1000,0,SSD Only,1000,Standard (512GB-1TB),1788.8
Dell,Dell Inspiron 16 Plus 7640,16,2560 x 1600,Intel Core Ultra 9 185H,Intel Arc (8-Cores),Windows,1,1,2560,1600,188.68,1,16,1.9,512,0,SSD Only,512,Standard (512GB-1TB),1671.2
ASUS,ASUS Vivobook 16,16,1920 x 1200,AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1200,141.51,1,24,1.88,500,0,SSD Only,500,Basic (256-512GB),1728.8
HP,HP ProBook 450 G10,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,64,1.78,2000,0,SSD Only,2000,High (1-2TB),2616.8
HP,HP ProBook 450 G10,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,64,1.78,1000,0,SSD Only,1000,Standard (512GB-1TB),2416.8
HP,HP ProBook 450 G10,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.78,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP OmniBook X Flip,14,1920 x 1200,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,161.73,1,16,1.4,2000,0,SSD Only,2000,High (1-2TB),1908.8
HP,HP OmniBook 5 Flip,14,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,161.73,0,16,1.62,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
Dell,Dell Inspiron 15 3535,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,8,1.66,512,0,SSD Only,512,Standard (512GB-1TB),1399.2
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,64,1.65,2000,0,SSD Only,2000,High (1-2TB),2616.8
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),AMD Ryzen 5 7235HS,"NVIDIA GeForce RTX 4050 (Laptop, 105W)",Windows,1,1,1920,1080,141.21,1,48,2.38,2000,0,SSD Only,2000,High (1-2TB),2496.8
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),AMD Ryzen 5 7235HS,"NVIDIA GeForce RTX 4050 (Laptop, 105W)",Windows,1,1,1920,1080,141.21,1,24,2.38,2000,0,SSD Only,2000,High (1-2TB),2016.8
Lenovo,Lenovo Legion Pro 5i,16,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,0,0,2560,1600,188.68,1,32,2.42,2000,0,SSD Only,2000,High (1-2TB),2288.8
ASUS,ASUS Zenbook 14 OLED,14,1920 x 1200,Intel Core Ultra 9 285H,Intel Arc Graphics 140V,Windows,0,0,1920,1200,161.73,1,32,1.2,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
HP,HP OmniBook 5,16,1920 x 1200,Intel Core Ultra 9 285H,Intel Arc 140T,Windows,1,1,1920,1200,141.51,1,32,1.8,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
HP,HP OMEN 17,17.3,Full HD (1080p),AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1080,127.34,1,96,2.95,1000,0,SSD Only,1000,Standard (512GB-1TB),3307.8
HP,HP OMEN 17,17.3,Full HD (1080p),AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1080,127.34,1,64,2.95,4000,0,SSD Only,4000,Very High (> 2TB),3267.8
HP,HP OMEN 17,17.3,Full HD (1080p),AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1080,127.34,1,64,2.95,6000,0,SSD Only,6000,Very High (> 2TB),3667.8
HP,HP OMEN 17,17.3,Full HD (1080p),AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1080,127.34,1,64,2.95,2000,0,SSD Only,2000,High (1-2TB),2867.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,141.21,0,64,1.6,2000,0,SSD Only,2000,High (1-2TB),2616.8
HP,HP 250 G10 / 255 G10,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,16,1.52,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
HP,HP 14,14,"HD (720p, 768p, 900p)",AMD Athlon Gold 7220U,AMD Radeon 610M,Windows,0,0,1280,720,104.9,1,4,1.4,512,0,SSD Only,512,Standard (512GB-1TB),1271.2
HP,HP 14,14,"HD (720p, 768p, 900p)",Intel Processor N150,Intel UHD Graphics Xe (24EU),Windows,0,0,1280,720,104.9,0,32,1.4,4000,0,SSD Only,4000,Very High (> 2TB),2328.8
Gigabyte,GIGABYTE GAMING A16 GA6H,16,1920 x 1200,Intel Core i7-13620H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.2,2000,0,SSD Only,2000,High (1-2TB),2828.8
Gigabyte,GIGABYTE GAMING A16 GA6H,16,1920 x 1200,Intel Core i7-13620H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.2,4000,0,SSD Only,4000,Very High (> 2TB),3228.8
Gigabyte,GIGABYTE GAMING A16 GA6H,16,1920 x 1200,Intel Core i7-13620H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1200,141.51,1,32,2.2,2000,0,SSD Only,2000,High (1-2TB),2188.8
Lenovo,Lenovo Yoga Slim 7 Aura Edition,15.3,2880 x 1800,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,1,2880,1800,221.98,1,16,1.53,2000,0,SSD Only,2000,High (1-2TB),1947.8
Lenovo,Lenovo Yoga 7i 2-in-1,14,1920 x 1200,Intel Core Ultra 5 125U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,16,1.49,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
Lenovo,Lenovo Yoga 7i 2-in-1,14,2880 x 1800,Intel Core Ultra 5 226V,Intel Arc Graphics 130V,Windows,1,0,2880,1800,242.59,1,16,1.38,2000,0,SSD Only,2000,High (1-2TB),1908.8
Lenovo,Lenovo Yoga 7i 2-in-1,14,2880 x 1800,Intel Core Ultra 5 226V,Intel Arc Graphics 130V,Windows,1,0,2880,1800,242.59,1,16,1.38,1000,0,SSD Only,1000,Standard (512GB-1TB),1708.8
Lenovo,Lenovo Yoga 7 2-in-1,14,1920 x 1200,AMD Ryzen AI 7 350,AMD Radeon 860M,Windows,1,1,1920,1200,161.73,1,16,1.38,1000,0,SSD Only,1000,Standard (512GB-1TB),1708.8
Lenovo,Lenovo Yoga 7 2-in-1,16,1920 x 1200,AMD Ryzen 5 8640HS,AMD Radeon 760M,Windows,1,1,1920,1200,141.51,1,8,1.99,1000,0,SSD Only,1000,Standard (512GB-1TB),1508.8
Lenovo,Lenovo V15 Gen 4,15.6,Full HD (1080p),Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,16,1.65,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),AMD Ryzen 3 7320U,AMD Radeon 610M,Windows,0,0,1920,1080,141.21,1,8,1.58,512,0,SSD Only,512,Standard (512GB-1TB),1399.2
Lenovo,Lenovo ThinkPad T14 Gen 4,14,1920 x 1200,Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,40,1.32,2000,0,SSD Only,2000,High (1-2TB),2188.8
Lenovo,Lenovo IdeaPad Slim 3,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,16,1.62,2000,0,SSD Only,2000,High (1-2TB),1656.8
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),AMD Ryzen 5 7235HS,"NVIDIA GeForce RTX 4050 (Laptop, 105W)",Windows,1,1,1920,1080,141.21,1,16,2.38,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),Intel Core i5-12450HX,"NVIDIA GeForce RTX 3050 (Laptop, 65W, 6GB)",Windows,1,1,1920,1080,141.21,1,16,1.77,2000,0,SSD Only,2000,High (1-2TB),1856.8
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),Intel Core i5-12450HX,"NVIDIA GeForce RTX 3050 (Laptop, 65W, 6GB)",Windows,1,1,1920,1080,141.21,1,16,1.77,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
Lenovo,Lenovo LOQ Essential,15.6,Full HD (1080p),AMD Ryzen 7 7735HS,"NVIDIA GeForce RTX 4050 (Laptop, 65W)",Windows,1,1,1920,1080,141.21,1,16,1.18,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),Intel Core i7-13650HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1080,141.21,1,64,2.4,2000,0,SSD Only,2000,High (1-2TB),2816.8
ASUS,ASUS Vivobook Go 14,14,Full HD (1080p),Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Windows,0,0,1920,1080,157.35,0,4,1.38,0,128,HDD Only,128,Minimal (< 256GB),1120
ASUS,ASUS Vivobook 17X,17.3,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,127.34,1,16,2.1,1000,0,SSD Only,1000,Standard (512GB-1TB),1707.8
ASUS,ASUS Vivobook 16,16,1920 x 1200,Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,16,1.88,2000,0,SSD Only,2000,High (1-2TB),1668.8
ASUS,ASUS Vivobook 16,16,1920 x 1200,Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,16,1.88,1000,0,SSD Only,1000,Standard (512GB-1TB),1468.8
Lenovo,Lenovo IdeaPad 1,15.6,"HD (720p, 768p, 900p)",Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Windows,0,0,1280,720,94.14,0,36,1.55,0,128,HDD Only,128,Minimal (< 256GB),1708
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),AMD Ryzen 3 7320U,AMD Radeon 610M,Windows,0,0,1920,1080,141.21,1,8,1.58,2000,0,SSD Only,2000,High (1-2TB),1696.8
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),AMD Ryzen 3 7320U,AMD Radeon 610M,Windows,0,0,1920,1080,141.21,1,8,1.58,256,0,SSD Only,256,Basic (256-512GB),1348
Lenovo,Lenovo Yoga 7 2-in-1,16,1920 x 1200,AMD Ryzen AI 7 350,AMD Radeon 860M,Windows,1,1,1920,1200,141.51,1,16,1.79,2000,0,SSD Only,2000,High (1-2TB),1868.8
Lenovo,Lenovo Yoga 7 2-in-1,16,1920 x 1200,AMD Ryzen AI 7 350,AMD Radeon 860M,Windows,1,1,1920,1200,141.51,1,16,1.79,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
Lenovo,Lenovo ThinkPad P14s Gen 6,14,2880 x 1800,AMD Ryzen AI 7 PRO 350,AMD Radeon 860M,Windows,0,0,2880,1800,242.59,1,64,1.39,2000,0,SSD Only,2000,High (1-2TB),2868.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,8,1.6,512,0,SSD Only,512,Standard (512GB-1TB),1199.2
HP,HP 15,15.6,Full HD (1080p),Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,16,1.7,2000,0,SSD Only,2000,High (1-2TB),1656.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,0,0,1920,1080,141.21,0,64,1.6,4000,0,SSD Only,4000,Very High (> 2TB),3016.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,0,0,1920,1080,141.21,0,32,1.6,2000,0,SSD Only,2000,High (1-2TB),1976.8
ASUS,ASUS Vivobook 15 F1504,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,0,0,1920,1080,141.21,0,40,1.7,1000,0,SSD Only,1000,Standard (512GB-1TB),1936.8
Lenovo,Lenovo ThinkPad T14s Gen 3,14,1920 x 1200,AMD Ryzen 7 PRO 6850U,AMD Radeon 680M,Windows,1,1,1920,1200,161.73,1,16,1.23,2000,0,SSD Only,2000,High (1-2TB),1908.8
Lenovo,Lenovo ThinkPad T14 Gen 3,14,2240 x 1400,Intel Core i7-1260P,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,2240,1400,188.68,0,40,1.21,4000,0,SSD Only,4000,Very High (> 2TB),2588.8
Lenovo,Lenovo ThinkPad T14 Gen 2,14,Full HD (1080p),Intel Core i7-1185G7,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,157.35,0,16,1.47,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,48,1.9,2000,0,SSD Only,2000,High (1-2TB),2296.8
Lenovo,Lenovo IdeaPad Slim 5,16,1920 x 1200,AMD Ryzen 7 8845HS,AMD Radeon 780M,Windows,1,1,1920,1200,141.51,1,16,1.79,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
Lenovo,Lenovo IdeaPad Slim 5,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,16,1.89,1000,0,SSD Only,1000,Standard (512GB-1TB),1468.8
Lenovo,Lenovo IdeaPad 3,15.6,Full HD (1080p),AMD Ryzen 5 3500U,AMD Radeon RX Vega 3,Windows,0,0,1920,1080,141.21,1,36,1.85,1000,0,SSD Only,1000,Standard (512GB-1TB),2056.8
Lenovo,Lenovo IdeaPad 3,15.6,Full HD (1080p),AMD Ryzen 5 3500U,AMD Radeon RX Vega 3,Windows,0,0,1920,1080,141.21,1,12,1.85,512,0,SSD Only,512,Standard (512GB-1TB),1479.2
Lenovo,Lenovo IdeaPad 3,15.6,Full HD (1080p),AMD Ryzen 5 3500U,AMD Radeon RX Vega 3,Windows,0,0,1920,1080,141.21,1,12,1.85,1000,0,SSD Only,1000,Standard (512GB-1TB),1576.8
Lenovo,Lenovo IdeaPad Flex 5,14,2240 x 1400,AMD Ryzen 7 5700U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,2240,1400,188.68,1,16,1.55,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
HP,HP 15,15.6,Full HD (1080p),Intel Core i7-1255U,Intel Iris Xe Graphics G7 (96EU),Windows,0,0,1920,1080,141.21,0,16,1.6,2000,0,SSD Only,2000,High (1-2TB),1656.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i7-1255U,Intel Iris Xe Graphics G7 (96EU),Windows,0,0,1920,1080,141.21,0,12,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1376.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,64,1.6,4000,0,SSD Only,4000,Very High (> 2TB),3016.8
HP,HP 15,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,0,0,1920,1080,141.21,1,16,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,32,1.6,2000,0,SSD Only,2000,High (1-2TB),1976.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i3-N305,Intel UHD Graphics Xe 750 (32EU),Windows,1,1,1920,1080,141.21,0,32,1.6,4000,0,SSD Only,4000,Very High (> 2TB),2376.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i3-N305,Intel UHD Graphics Xe 750 (32EU),Windows,1,1,1920,1080,141.21,0,32,1.6,2000,0,SSD Only,2000,High (1-2TB),1976.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i3-N305,Intel UHD Graphics Xe 750 (32EU),Windows,1,1,1920,1080,141.21,0,16,1.6,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Dell,Dell Pro Rugged 14,14,Full HD (1080p),Intel Core Ultra 5 135U,Intel Graphics (4-Cores),Windows,1,1,1920,1080,157.35,0,16,2.04,1000,0,SSD Only,1000,Standard (512GB-1TB),1508.8
Dell,Dell Pro 16,16,1920 x 1200,Intel Core Ultra 5 225U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,141.51,0,16,1.92,1000,0,SSD Only,1000,Standard (512GB-1TB),1468.8
HP,HP OmniBook X Flip,16,1920 x 1200,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,141.51,1,16,1.88,4000,0,SSD Only,4000,Very High (> 2TB),2268.8
HP,HP OmniBook X Flip,16,1920 x 1200,AMD Ryzen AI 5 340,AMD Radeon 840M,Windows,1,1,1920,1200,141.51,1,16,1.9,512,0,SSD Only,512,Standard (512GB-1TB),1571.2
HP,HP OmniBook X Flip,14,1920 x 1200,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,1,1920,1200,161.73,1,16,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),1708.8
HP,HP OmniBook X Flip,16,1920 x 1200,AMD Ryzen AI 7 350,AMD Radeon 840M,Windows,1,1,1920,1200,141.51,1,24,1.9,2000,0,SSD Only,2000,High (1-2TB),2028.8
HP,HP OmniBook Ultra Flip,14,2880 x 1800,Intel Core Ultra 9 288V,Intel Arc Graphics 140V,Windows,1,0,2880,1800,242.59,1,32,1.34,4000,0,SSD Only,4000,Very High (> 2TB),2628.8
HP,HP OmniBook 5,16,1920 x 1200,AMD Ryzen AI 7 350,AMD Radeon 860M,Windows,1,1,1920,1200,141.51,1,16,1.8,512,0,SSD Only,512,Standard (512GB-1TB),1571.2
HP,HP OMEN 17,17.3,Full HD (1080p),AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1080,127.34,1,16,2.95,512,0,SSD Only,512,Standard (512GB-1TB),1610.2
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,64,1.65,4000,0,SSD Only,4000,Very High (> 2TB),3016.8
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,16,1.65,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,16,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
Dell,Dell Inspiron 15 3530,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
